timestamp,datetime,favorites,id,is_retweet,retweets,text
1704125354397,2024-01-01 16:09:14,28325,111681559221097426,False,7694,Happy New Year. It will be a historic one. MAKE AMERICA GREAT AGAIN!!!
1704134898483,2024-01-01 18:48:18,15863,111682184702292072,False,4893,"Page 3: REMEMBER, if I don’t have Presidential Immunity, then Crooked Joe Biden doesn’t have it either, and he would certainly be Prosecuted for his many ACTUAL CRIMES, including illegally receiving massive amounts of money from foreign countries, including China, Ukraine, and Russia, paying off Ukraine to fire an unfriendly prosecutor, allowing millions of people to illegally Enter and Destroy our Country, SURRENDERING in Afghanistan, with Hundreds Dead, many Americans Left Behind, and handing over Billions of Dollars Worth of the Best Military Equipment anywhere on Earth, the Decimation of American Wealth through the Green New Scam, and so much more. REMEMBER, Crooked Joe Biden and his CORRUPT JUSTICE DEPARTMENT, D.A.’s and A.G.’s, has attacked his Political Opponent at a level never seen before in this Country, and wants desperately to PUT “TRUMP” IN PRISON. He is playing a very dangerous game, and the great people of America WILL NOT STAND FOR IT. MAKE AMERICA GREAT AGAIN!!!"
1704134931175,2024-01-01 18:48:51,15569,111682186847093681,False,4748,"Page 2: We cannot let our Elections ever be CORRUPTED again. Many Democrats challenged 2016, and nothing was done to them. Biden had me Indicted! They spied on my Campaign, started the Fake Russia,Russia,Russia Hoax, Lied to Congress, Abused FISA, Stuffed Ballot Boxes, Misused 51 Intelligence Agents, Illegal FBI/Twitter Files, Facebook Lock Boxes, Never Got State Legislatures to approve Election Changes, Harassed Election Observers, and much more…."
1704134964874,2024-01-01 18:49:24,18367,111682189055399748,False,5492,"Page 1: The Failing New York Times: “Prosecutors Ask Appeals Court to Reject Donald Trump’s Immunity Claims. The filing by special counsel, (Deranged) Jack Smith, was the latest in a fight over WHETHER FORMER PRESIDENTS CAN BE HELD CRIMINALLY LIABLE FOR THEIR ACTIONS IN OFFICE.” First of all, I did nothing wrong, and while it should not even matter, I was not campaigning—The 2020 Election was LONG OVER. What I was doing is bringing to light the fact that the Election was, without question, Rigged and Stolen. As President, and Commander-in-Chief, it was my duty to do so! If I did not do this, I would have been in violation of my Oath of Office…."
1704151422585,2024-01-01 23:23:42,6617,111683267628042551,False,1792,
1704151498190,2024-01-01 23:24:58,6458,111683272582883725,False,1674,
1704151561654,2024-01-01 23:26:01,6572,111683276742182871,False,1709,
1704151668941,2024-01-01 23:27:48,6940,111683283773172177,False,1803,
1704151692121,2024-01-01 23:28:12,7814,111683285292379503,False,1772,
1704151701580,2024-01-01 23:28:21,0,111683285910448989,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@MTG"" class=""u-url mention"">@<span>MTG</span></a></span>When the Kremlin is more truthful than American mainstream media and Democrats.<a href=""https://www.thegatewaypundit.com/2023/12/even-kremlin-knows-its-true-russian-textbooks-say/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">thegatewaypundit.com/2023/12/e</span><span class=""invisible"">ven-kremlin-knows-its-true-russian-textbooks-say/</span></a>"
1704151729671,2024-01-01 23:28:49,11512,111683287753229365,False,3065,"<a href=""https://links.truthsocial.com/link/111669211693637577"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">americanthinker.com/articles/2</span><span class=""invisible"">023/12/the_real_reason_trump_is_a_threat.html</span></a>"
1704151745019,2024-01-01 23:29:05,10728,111683288759190990,False,2529,"<a href=""https://links.truthsocial.com/link/111631254055991163"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">breitbart.com/politics/2023/12</span><span class=""invisible"">/23/exclusive-roger-stone-donald-trump-is-going-to-win-despite-democrats-weaponizing-the-judicial-system/</span></a>"
1704151766198,2024-01-01 23:29:26,11668,111683290147072448,False,2899,"<a href=""https://links.truthsocial.com/link/111645849306372444"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">stateofunion.org/2023/12/25/pe</span><span class=""invisible"">ople-dont-understand-how-tough-donald-trump-is-roger-stone-responds-to-weaponization-of-justice-system-2/</span></a>"
1704151861789,2024-01-01 23:31:01,26612,111683296409531201,False,8643,"Why did American Disaster Liz Cheney, who suffers from TDS (Trump Derangement Syndrome), and was defeated for Congress by the largest margin for a sitting Congressman or Congresswoman in the history of our Country, ILLEGALLY DELETE &amp; DESTROY most of the evidence, and related items, from the January 6th Committee of Political Thugs and Misfits. THIS ACT OF EXTREME SABOTAGE MAKES IT IMPOSSIBLE FOR MY LAWYERS TO PROPERLY PREPARE FOR, AND PRESENT, A PROPER DEFENSE OF THEIR CLIENT, ME. All of the information on Crazy Nancy Pelosi turning down 10,000 soldiers that I offered to to guard the Capitol Building, and beyond, is gone. The ridiculous Deranged Jack Smith case on Immunity, which the most respected legal minds in the Country say I am fully entitled to, is now completely compromised and should be thrown out and terminated, JUST LIKE THE RADICAL LEFT LUNATICS DID TO THE EVIDENCE!"
1704169942384,2024-01-02 04:32:22,7209,111684481339353861,False,2011,"<a href=""https://links.truthsocial.com/link/111684481354386524"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">rumble.com/v43ndpt-unbelievabl</span><span class=""invisible"">e-trump-prediction-from-political-icon-roger-stone.html</span></a>"
1704169965173,2024-01-02 04:32:45,9172,111684482835032157,False,2751,"<a href=""https://links.truthsocial.com/link/111665332119637911"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">foxnews.com/media/democrats-es</span><span class=""invisible"">tablishment-gop-stop-nothing-maintain-power-says-tulsi-gabbard</span></a>"
1704209484503,2024-01-02 15:31:24,20842,111687072771506848,False,6656,"Page Three: Please study these numbers carefully, analyze what’s been done, keep an open mind, and be smart—Because the Democrats are already trying to do it again, but adding one more weapon, Prosecutorial Misconduct—Using the DOJ, FBI, and local Attorney Generals and D.A.’s to go after Crooked Joe Biden’s Political Opponent—ME. This is a Lethal Weapon, but so far my Record Poll Numbers would indicate that it has backfired on them. The Public knows the TRUTH, but Republicans must fight harder and smarter! <a href=""https://links.truthsocial.com/link/111687072786775755"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">cdn.nucleusfiles.com/e0/e04e63</span><span class=""invisible"">0c-63ff-4bdb-9652-e0be3598b5d4/summary20of20election20fraud20in20the20swing20states.pdf</span></a>"
1704209514532,2024-01-02 15:31:54,22699,111687074741876048,False,7274,"Page Two: Remember, I was not campaigning—The 2020 Election was LONG OVER. What I was doing is bringing to light the fact that the Election was, without question, Rigged and Stolen. As President, and Commander-in-Chief, it was my duty to do so! If I did not do this, I would have been in violation of my Oath of Office, and the Take Care Clause, which requires the President to “take Care that the Laws be faithfully executed.” Therefore I am entitled to Total Immunity, because that is exactly what I was doing, Taking Care of our Country, and Guarding it from Rigged and Stolen Elections. Democrats are willing to play a far different game. They are willing to Cheat at levels never seen before. <a href=""https://links.truthsocial.com/link/111687072786775755"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">cdn.nucleusfiles.com/e0/e04e63</span><span class=""invisible"">0c-63ff-4bdb-9652-e0be3598b5d4/summary20of20election20fraud20in20the20swing20states.pdf</span></a>"
1704209535908,2024-01-02 15:32:15,35212,111687076142669367,False,13420,"Page One: SUMMARY OF ELECTION FRAUD IN THE 2020 PRESIDENTIAL ELECTION IN THE SWING STATES: I am pleased to share a Report that is fully verified, most of the information was gotten from Government Sources, Tapes, and other Public Records, and compiled by the most highly qualified Election Experts in the Country. These numbers are determinative and, in all cases, are hundreds of thousands of Votes per Swing State more than I needed to WIN that State. If the Republican Senate does not step forward and address this ATROCITY, it will happen again, and be virtually impossible for Republicans to WIN ELECTIONS in the future. <a href=""https://links.truthsocial.com/link/111687072786775755"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">cdn.nucleusfiles.com/e0/e04e63</span><span class=""invisible"">0c-63ff-4bdb-9652-e0be3598b5d4/summary20of20election20fraud20in20the20swing20states.pdf</span></a>"
1704209675269,2024-01-02 15:34:35,7669,111687085278686515,False,1679,"<span class=""quote-inline""><br/>RT: https://truthsocial.com/users/WashingtonExaminer/statuses/111687004615502340</span>Thank you Steve, it is a great honor to have your wonderful Endorsement. I will not let you, or our Country, down!"
1704209743826,2024-01-02 15:35:43,0,111687089771667913,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@jsolomonreports"" class=""u-url mention"">@<span>jsolomonreports</span></a></span>Chaos? Ballot battles, impeachment inquiry, indictments disrupt election cycle  | Just The News  <a href=""https://justthenews.com/nation/states/center-square/chaos-ballot-battles-impeachment-inquiry-indictments-disrupt-election?utm_source=mux&amp;utm_medium=social"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">justthenews.com/nation/states/</span><span class=""invisible"">center-square/chaos-ballot-battles-impeachment-inquiry-indictments-disrupt-election?utm_source=mux&amp;utm_medium=social</span></a>"
1704210364527,2024-01-02 15:46:04,0,111687130449866217,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@FoxNews"" class=""u-url mention"">@<span>FoxNews</span></a></span>Trump wins endorsement from House Majority Leader Steve Scalise <a href=""https://www.foxnews.com/politics/trump-wins-endorsement-house-majority-leader-steve-scalise"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">foxnews.com/politics/trump-win</span><span class=""invisible"">s-endorsement-house-majority-leader-steve-scalise</span></a>"
1704210503366,2024-01-02 15:48:23,0,111687139548847654,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@realamericasvoice"" class=""u-url mention"">@<span>realamericasvoice</span></a></span>John McLaughlin shares main takeaways from latest polls<span class=""h-card""><a href=""https://truthsocial.com/@jmclghln"" class=""u-url mention"">@<span>jmclghln</span></a></span> says the polls show President Trump “destroying” his Republican opponents while Biden continues to falter in the general.Watch more <a href=""https://truthsocial.com/tags/JustTheNewsNoNoise"" class=""mention hashtag"" rel=""tag"">#<span>JustTheNewsNoNoise</span></a> w/ <span class=""h-card""><a href=""https://truthsocial.com/@jsolomonReports"" class=""u-url mention"">@<span>jsolomonReports</span></a></span> &amp; <span class=""h-card""><a href=""https://truthsocial.com/@AmandaHead"" class=""u-url mention"">@<span>AmandaHead</span></a></span>: <a href=""https://americasvoice.news/video/YJj0BxaU05Bjaiu/?related=playlist"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">americasvoice.news/video/YJj0B</span><span class=""invisible"">xaU05Bjaiu/?related=playlist</span></a>"
1704210825090,2024-01-02 15:53:45,0,111687160633401747,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@FDRLST"" class=""u-url mention"">@<span>FDRLST</span></a></span>Why SCOTUS Will Likely Smack Down Two Of Jack Smith’s Get-Trump Charges As Non-Crimes<a href=""https://thefederalist.com/2024/01/02/why-scotus-will-likely-smack-down-two-of-jack-smiths-get-trump-charges-as-non-crimes/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">thefederalist.com/2024/01/02/w</span><span class=""invisible"">hy-scotus-will-likely-smack-down-two-of-jack-smiths-get-trump-charges-as-non-crimes/</span></a>"
1704210921381,2024-01-02 15:55:21,0,111687166943928329,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@popscottpopscott"" class=""u-url mention"">@<span>popscottpopscott</span></a></span>What ever happened to double jeopardy? ..... it prevents an accused person from being tried again on the same charges following an acquittal or conviction...Was that not what the second articles of impeachment by Congress was all about?..   ""incitement of insurrection"" ""lawless action at the Capitol"" <br/>14th Amendment<br/>Section 5.<br/>The Congress (not courts) shall have power to enforce, by appropriate legislation, the provisions of this article."
1704211053045,2024-01-02 15:57:33,0,111687175572456985,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@libsoftiktok"" class=""u-url mention"">@<span>libsoftiktok</span></a></span>This is Shenna Bellows, the Maine Secretary of State who just removed Trump from the ballot.She said the right of every American to vote freely and fairly is the premise of our democracy.By her own standards, she is the real threat to our democracy!"
1704211147677,2024-01-02 15:59:07,0,111687181774407036,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@JackPosobiec"" class=""u-url mention"">@<span>JackPosobiec</span></a></span>BANNON: Dark forces have made the decision to decapitate the heads of this movement bc they understand once Trump returns to the White House it’s Game Over<a href=""https://podcasts.apple.com/us/podcast/human-events-daily-with-jack-posobiec/id1585243541?i=1000640253370"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">podcasts.apple.com/us/podcast/</span><span class=""invisible"">human-events-daily-with-jack-posobiec/id1585243541?i=1000640253370</span></a>"
1704211167473,2024-01-02 15:59:27,0,111687183071715499,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@JackPosobiec"" class=""u-url mention"">@<span>JackPosobiec</span></a></span>BREAKING: The Full 2024 Strategy Session with Steve Bannon We lay it all outThe final year of the Libtard Regime has begun<a href=""https://podcasts.apple.com/us/podcast/human-events-daily-with-jack-posobiec/id1585243541?i=1000640253370"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">podcasts.apple.com/us/podcast/</span><span class=""invisible"">human-events-daily-with-jack-posobiec/id1585243541?i=1000640253370</span></a>"
1704212298401,2024-01-02 16:18:18,0,111687257188206997,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@catturd2"" class=""u-url mention"">@<span>catturd2</span></a></span>2024 LET'S GO !!!"
1704213370234,2024-01-02 16:36:10,0,111687327431756630,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@catturd2"" class=""u-url mention"">@<span>catturd2</span></a></span>The year of Trump has begun."
1704213548484,2024-01-02 16:39:08,8071,111687339113428121,False,2069,"<span class=""quote-inline""><br/>RT: https://truthsocial.com/users/STOPDonkeypox/statuses/111675355766162383</span>SO TRUE!"
1704213671634,2024-01-02 16:41:11,10642,111687347184366219,False,2686,"<span class=""quote-inline""><br/>RT: https://truthsocial.com/users/catturd2/statuses/111669618747570166</span>Either way, Mel Gibson is GREAT!"
1704213689388,2024-01-02 16:41:29,0,111687348347836011,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@catturd2"" class=""u-url mention"">@<span>catturd2</span></a></span>It's over ... Trump 2024."
1704213801918,2024-01-02 16:43:21,7429,111687355722624830,False,2159,"<span class=""quote-inline""><br/>RT: https://truthsocial.com/users/DC_Draino/statuses/111658746499864235</span>Isn’t that a fact!?!?"
1704213852034,2024-01-02 16:44:12,0,111687359007003329,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@catturd2"" class=""u-url mention"">@<span>catturd2</span></a></span>Democrats can't win without cheating.<br/>Democrats can't win without cheating.<br/>Democrats can't win without cheating.<br/>Democrats can't win without cheating.<br/>Democrats can't win without cheating.<br/>Democrats can't win without cheating.<br/>Democrats can't win without cheating.<br/>Democrats can't win without cheating."
1704213944251,2024-01-02 16:45:44,0,111687365050505097,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@Electionwiz"" class=""u-url mention"">@<span>Electionwiz</span></a></span>POLITICO: “With U.S. and European aid to Ukraine now in serious jeopardy, the Biden administration and European officials are quietly shifting their focus from supporting Ukraine’s goal of total victory over Russia to improving its position in an eventual negotiation to end the war.”"
1704214339119,2024-01-02 16:52:19,0,111687390928729416,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@Hellkell"" class=""u-url mention"">@<span>Hellkell</span></a></span>Bottom line. Putin would never have attacked if Biden’s rats hadn’t stolen the election.  If you deny that you are a complete idiot."
1704214850613,2024-01-02 17:00:50,0,111687424450063487,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@thegreyghost"" class=""u-url mention"">@<span>thegreyghost</span></a></span>I wonder what the grieving mother’s of the legions of Ukrainian youth who were sent as cannon fodder against the Russians are thinking about that….The West will be hated more so than the Russians in Ukraine for centuries…."
1704214901768,2024-01-02 17:01:41,0,111687427802272010,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@bbkats"" class=""u-url mention"">@<span>bbkats</span></a></span>It is a destroyed country. How can its position be “improved “"
1704220082437,2024-01-02 18:28:02,0,111687767322832364,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@realDonaldTrump"" class=""u-url mention"">@<span>realDonaldTrump</span></a></span>Why did American Disaster Liz Cheney, who suffers from TDS (Trump Derangement Syndrome), and was defeated for Congress by the largest margin for a sitting Congressman or Congresswoman in the history of our Country, ILLEGALLY DELETE &amp; DESTROY most of the evidence, and related items, from the January 6th Committee of Political Thugs and Misfits. THIS ACT OF EXTREME SABOTAGE MAKES IT IMPOSSIBLE FOR MY LAWYERS TO PROPERLY PREPARE FOR, AND PRESENT, A PROPER DEFENSE OF THEIR CLIENT, ME. All of the information on Crazy Nancy Pelosi turning down 10,000 soldiers that I offered to to guard the Capitol Building, and beyond, is gone. The ridiculous Deranged Jack Smith case on Immunity, which the most respected legal minds in the Country say I am fully entitled to, is now completely compromised and should be thrown out and terminated, JUST LIKE THE RADICAL LEFT LUNATICS DID TO THE EVIDENCE!"
1704222651441,2024-01-02 19:10:51,17551,111687935684767710,False,5411,"There is an INVASION going on at our Southern Border!!! Millions of people, including Drugs Lords, Human Traffickers, and Terrorists, are being welcomed into the USA by the Worst and most Incompetent President in the history of our Country —  Crooked Joe Biden. MAGA2024!!!"
1704222964016,2024-01-02 19:16:04,17449,111687956169746111,False,3821,HEADING TO BIG AND ENTHUSIASTIC CROWDS IN THE GREAT STATE OF IOWA ON FRIDAY &amp; SATURDAY. SEE EVERYONE THERE!!!
1704228551265,2024-01-02 20:49:11,0,111688322335694098,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@realDonaldTrump"" class=""u-url mention"">@<span>realDonaldTrump</span></a></span>"
1704228763876,2024-01-02 20:52:43,0,111688336269488297,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@realDonaldTrump"" class=""u-url mention"">@<span>realDonaldTrump</span></a></span>They had 3 years to file—Now I get their rushed and bad papers on New Year’s Eve. ELECTION INTERFERENCE!"
1704231065985,2024-01-02 21:31:05,13920,111688487137714318,False,4071,"🚨𝙐𝙥𝙘𝙤𝙢𝙞𝙣𝙜 𝘾𝙤𝙢𝙢𝙞𝙩 𝙩𝙤 𝘾𝙖𝙪𝙘𝙪𝙨 𝙍𝙖𝙡𝙡𝙞𝙚𝙨—𝙞𝙣 𝙄𝙊𝙒𝘼!🚨January 5, 2024<br/>Sioux Center, Iowa <br/>4:00pmCST <br/>Tickets: <a href=""https://links.truthsocial.com/link/111650940178000051"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">event.donaldjtrump.com/events/</span><span class=""invisible"">president-donald-j-trump-to-deliver-remarks-at-commit-to-caucus-rally-in-sioux-center-iowa</span></a>January 5, 2024<br/>Mason City, Iowa<br/>7:30pmCST <br/>Tickets: <a href=""https://links.truthsocial.com/link/111650940200353925"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">event.donaldjtrump.com/events/</span><span class=""invisible"">president-donald-j-trump-to-deliver-remarks-at-commit-to-caucus-rally-in-mason-city-iowa</span></a>January 6, 2024<br/>Newton, Iowa <br/>1:00pmCST <br/>Tickets: <a href=""https://links.truthsocial.com/link/111650940222639451"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">event.donaldjtrump.com/events/</span><span class=""invisible"">president-donald-j-trump-to-deliver-remarks-at-commit-to-caucus-rally-in-newton-iowa</span></a> January 6, 2024<br/>Clinton, Iowa<br/>4:00pmCST <br/>Tickets: <a href=""https://links.truthsocial.com/link/111650940244752972"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">event.donaldjtrump.com/events/</span><span class=""invisible"">president-donald-j-trump-to-deliver-remarks-at-commit-to-caucus-rally-in-clinton-iowa</span></a>Full Events List Here: <a href=""https://links.truthsocial.com/link/110216276941108239"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class="""">donaldjtrump.com/events</span><span class=""invisible""></span></a>"
1704247626795,2024-01-03 02:07:06,13850,111689572469632798,False,4166,"A great new book on Crooked Joe Biden is just out. Entitled,  BREAKING BIDEN, and written by New York Times  Bestselling Author, Alex Marlow, it exposes the hidden forces and secret money machine behind Joe Biden, his family, and his administration. Alex knows it all, and gives it to you in this fantastic new book. Highly recommended. ON SALE NOW!!!"
1704255557217,2024-01-03 04:19:17,9041,111690092192648275,False,2866,"Mike Davis: “Shenna Bellows is the Maine’s Secretary of State. She is unelected. She is not a lawyer, but all of a sudden she’s become a constitutional scholar. And she thinks she has this unilateral power...to take away...their right to choose a candidate for president…”"
1704255675716,2024-01-03 04:21:15,8481,111690099961065503,False,2436,"Karoline Leavitt: “Shenna Bellows is a far-left, partisan activist. She is not one who cares about the constitution…this ruling was made on the basis of her hatred for President Trump and her love for Joe Biden…”"
1704258864296,2024-01-03 05:14:24,10033,111690308928034620,False,2793,"<span class=""h-card""><a href=""https://truthsocial.com/@RealBenCarson"" class=""u-url mention"">@<span>RealBenCarson</span></a></span>: “This is the kind of thing you’d see in China or Russia…or a banana republic. I think the American people see that—and that’s why you see Trump’s numbers going up.”"
1704260242492,2024-01-03 05:37:22,0,111690399252161161,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@HeritageAction"" class=""u-url mention"">@<span>HeritageAction</span></a></span>Actions by the Maine Secretary of State and the Colorado Supreme Court to remove Trump from state ballots are twisting the law and disenfranchising voters.Learn more about why this is a serious problem.⬇<br/><a href=""https://www.dailysignal.com/2023/12/29/lefts-efforts-boot-trump-ballot-expand-colorado-maine/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">dailysignal.com/2023/12/29/lef</span><span class=""invisible"">ts-efforts-boot-trump-ballot-expand-colorado-maine/</span></a>"
1704260343226,2024-01-03 05:39:03,0,111690405853704753,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@HeritageAction"" class=""u-url mention"">@<span>HeritageAction</span></a></span>Biden wants to take away YOUR freedom to choose whatever kind of vehicle works best for you.Electric vehicles don’t perform well in cold weather (which is a problem for people in many states), and no amount of government tax credits is going to change that.<br/><a href=""https://www.dailysignal.com/2023/12/18/winter-electric-vehicles-dont-mix-wisconsin/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">dailysignal.com/2023/12/18/win</span><span class=""invisible"">ter-electric-vehicles-dont-mix-wisconsin/</span></a>"
1704260597062,2024-01-03 05:43:17,0,111690422489346144,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@HeritageAction"" class=""u-url mention"">@<span>HeritageAction</span></a></span>“It is hard to think of a single appointed official in U.S. history who has done more harm to this country’s sovereignty, territorial integrity and rule of law than this one man.”More on DHS Secretary Alejandro Mayorkas.⬇<br/><a href=""https://thehill.com/opinion/immigration/4360377-alejandro-mayorkass-designed-failure-at-the-border/"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">thehill.com/opinion/immigratio</span><span class=""invisible"">n/4360377-alejandro-mayorkass-designed-failure-at-the-border/</span></a>"
1704260690132,2024-01-03 05:44:50,0,111690428588795651,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@DC_Draino"" class=""u-url mention"">@<span>DC_Draino</span></a></span>I was invited to join President Trump at dinner at Mar a Lago twice last yearI was admittedly curious how sharp his mind was and how much energy he had after 3 years out of officeLet me say without any exaggeration that his mind is sharp as a tack and his energy is *off the charts*At 1 of those dinners, we were the very last people sitting at a table in the Mar a Lago courtyard around midnightEveryone else had gone home, including most restaurant staffI was exhausted and ready to pass out in bed after a long day of travel, discussing politics, and networking with everyone, but Trump could’ve gone another 4 hours no problemHe is truly built different than the rest of usThat’s why he’s a billionaire US President with dozens of active business propertiesDon’t let his haters mislead youTrump is ready to take on the world"
1704260887056,2024-01-03 05:48:07,0,111690441494248588,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@DC_Draino"" class=""u-url mention"">@<span>DC_Draino</span></a></span>Crazy that Rudy Giuliani was ordered to pay $140 million for saying a rigged election was rigged, but not a single Democrat or journalist had to pay anything for saying Trump colluded with Russia for 3+ years"
1704260950335,2024-01-03 05:49:10,0,111690445641094179,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@DC_Draino"" class=""u-url mention"">@<span>DC_Draino</span></a></span>Is Paul Ryan about to be hired as a DC lobbyist by Shein, a cheap Chinese clothing company?Would it surprise you that Sequoia Capital has a major stake in Shein?Do you now understand why Paul Ryan is so against Trump?His CCP money is about to be cut off by Trump’s tariffs<span class=""h-card""><a href=""https://truthsocial.com/@bpcostello"" class=""u-url mention"">@<span>bpcostello</span></a></span>"
1704261213157,2024-01-03 05:53:33,0,111690462865665944,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@DevinNunes"" class=""u-url mention"">@<span>DevinNunes</span></a></span>🚨STARTING NOW🚨<br/>Year in review with <span class=""h-card""><a href=""https://truthsocial.com/@VDH"" class=""u-url mention"">@<span>VDH</span></a></span><br/><a href=""https://rumble.com/v42gsyn-2023-year-in-review-with-guest-victor-davis-hanson.html"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">rumble.com/v42gsyn-2023-year-i</span><span class=""invisible"">n-review-with-guest-victor-davis-hanson.html</span></a>"
1704261449431,2024-01-03 05:57:29,0,111690478350021495,True,0,"RT <span class=""h-card""><a href=""https://truthsocial.com/@DanScavino"" class=""u-url mention"">@<span>DanScavino</span></a></span>"
1704278839736,2024-01-03 10:47:19,11291,111691618038181028,False,2619,
1704302192211,2024-01-03 17:16:32,9405,111693148466342550,False,2500,"THANK YOU TOM, I WILL NEVER LET OUR COUNTRY DOWN!"
1704302203992,2024-01-03 17:16:43,7009,111693149238116310,False,1782,"<a href=""https://links.truthsocial.com/link/111688531031882945"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">breitbart.com/politics/2024/01</span><span class=""invisible"">/02/charlamagne-tha-god-says-he-has-no-plans-to-back-biden-harris-again/</span></a>"
1704302219687,2024-01-03 17:16:59,8752,111693150266724039,False,2580,"<a href=""https://links.truthsocial.com/link/111687873779537844"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">breitbart.com/politics/2024/01</span><span class=""invisible"">/02/nolte-donald-trump-schedules-fox-news-town-hall-against-cnn-gop-debate/</span></a>"
1704315324163,2024-01-03 20:55:24,4356,111694009081741136,False,1221,
